DATE,CPI_YoY,Ind_Prod,Exchange_Rate,M2,Bond_Yield_10Y,REER,Unemployment,Exports,Imports,Real_GDP_Q
1960-01-01,7.09494625631093,,,24200000000.0,,,,1364655.0,24674030.0,7530100.0
1960-02-01,8.24067550310451,,,24200000000.0,,,,2887156.0,30921910.0,
1960-03-01,8.73872937934353,,,23600000000.0,,,,1048341.0,26764990.0,
1960-04-01,9.64279976436565,,,23700000000.0,,,,2889358.0,30906390.0,7878400.0
1960-05-01,8.029911725481089,,,23400000000.0,,,,2851803.0,28752270.0,
1960-06-01,9.804111610075488,,,23300000000.0,,,,2920349.0,29871440.0,
1960-07-01,11.4034850004065,,,23000000000.0,,,,1837181.0,24643550.0,7788800.0
1960-08-01,11.5476152015421,,,22600000000.0,,,,1986153.0,32406670.0,
1960-09-01,5.681852997947232,,,22000000000.0,,,,3606646.0,27573420.0,
1960-10-01,4.870203044645232,,,22200000000.0,,,,2057575.0,27474950.0,7834300.0
1960-11-01,6.14303748248917,,,23500000000.0,,,,3877198.0,26690490.0,
1960-12-01,4.77714693504886,,,24900000000.0,,,,3725141.0,30936360.0,
1961-01-01,10.4098339353933,,,25300000000.0,,,,3658924.0,22333660.0,8081800.0
1961-02-01,10.5973769724831,,,23700000000.0,,,,3146193.0,25800180.0,
1961-03-01,10.6814033358643,,,24000000000.0,,,,2899201.0,26873360.0,
1961-04-01,8.20178180681464,,,24500000000.0,,,,3167996.0,28737440.0,8431400.0
1961-05-01,10.4066546154637,,,25600000000.0,,,,3457905.0,31911960.000000004,
1961-06-01,5.5559369575238,,,27100000000.0,,,,3142205.0,32813460.000000004,
1961-07-01,7.18480138169258,,,28500000000.0,,,,3427423.0,23487410.0,8279500.0
1961-08-01,7.910158135583421,,,33800000000.0,,,,3191543.0,23496470.0,
1961-09-01,7.624624929334499,,,35300000000.0,,,,3401096.0,22730110.0,
1961-10-01,9.09073147858708,,,35600000000.0,,,,3299463.0,25322790.0,8386200.0
1961-11-01,6.59845238214717,,,37100000000.0,,,,3741527.0,25482340.0,
1961-12-01,4.25535111529562,,,39700000000.0,,,,3852189.0,25538020.0,
1962-01-01,-0.475937163113196,,,41600000000.0,,,,3553743.0,32455050.0,8551100.0
1962-02-01,0.930191923929358,,,41400000000.0,,,,3133720.0,29498640.0,
1962-03-01,2.57324713440037,,,42000000000.0,,,,3910033.999999999,33206240.0,
1962-04-01,3.83518110577444,,,44400000000.0,,,,4107647.0,33025140.0,8387500.0
1962-05-01,4.0390997994427,,,46700000000.0,,,,2724128.0,30172090.0,
1962-06-01,8.36445906269744,,,47500000000.0,,,,7672325.0,28774510.0,
1962-07-01,6.88747373055608,,,50500000000.0,,,,3795579.0,45903870.0,8640800.0
1962-08-01,8.41597666751656,,,52000000000.0,,,,3799628.0,36146560.0,
1962-09-01,7.44811238164507,,,53500000000.0,,,,3852097.0,33068210.0,
1962-10-01,7.79008542722567,,,52900000000.0,,,,7800331.0,46559750.0,8900800.0
1962-11-01,13.2382086685529,,,52100000000.0,,,,4318146.0,41161980.0,
1962-12-01,16.9098114567071,,,49700000000.0,,,,5483686.0,34794100.0,
1963-01-01,18.0864851569447,,,53000000000.0,,,,5308240.0,40322940.0,9407900.0
1963-02-01,16.2210428008474,,,51200000000.0,,,,5492920.0,38998620.0,
1963-03-01,13.6206400177168,,,50000000000.0,,,,8632213.0,41844160.0,
1963-04-01,15.3036204917748,,,50700000000.0,,,,7662241.0,41876500.0,9176400.0
1963-05-01,11.8204499413584,,,51400000000.0,,,,6672967.0,51363800.0,
1963-06-01,15.4380715164558,,,52000000000.0,,,,7291200.0,55868590.0,
1963-07-01,28.5221689520016,,,51300000000.0,,,,6814845.0,47913860.0,9492500.0
1963-08-01,26.961813793245696,,,52700000000.0,,,,10554730.0,51730580.0,
1963-09-01,26.7959436930444,,,57400000000.0,,,,7348793.0,54975240.0,
1963-10-01,21.2600780072026,,,56200000000.0,,,,7424671.0,56073990.0,9509900.0
1963-11-01,24.0538113609153,,,55400000000.0,,,,6892447.0,50332250.0,
1963-12-01,28.511732826027096,,,53500000000.0,,,,6259908.0,33078900.0,
1964-01-01,32.1711683203217,,,55700000000.0,,,,8211563.0,33834090.0,10057100.0
1964-02-01,38.3025428146964,,,55300000000.0,,,,7478938.0,28161100.0,
1964-03-01,40.4569499506874,,,55300000000.0,,,,6869656.0,39438340.0,
1964-04-01,38.596517686803,,,54800000000.0,,,,7411271.0,31763560.000000004,9762300.0
1964-05-01,46.7594234737272,,,56400000000.0,,,,9564372.0,27743690.0,
1964-06-01,36.3636026025729,,,57700000000.0,,,,13410300.0,36033450.0,
1964-07-01,18.1151351547812,,,58500000000.0,,,,8606819.0,19273450.0,10436900.0
1964-08-01,15.1869773911235,,,59500000000.0,,,,10557630.0,30405630.0,
1964-09-01,20.999993409389,,,62000000000.0,,,,10251910.0,49603420.0,
1964-10-01,28.413318261227,,,63400000000.0,,,,9360538.0,34473550.0,10873600.0
1964-11-01,25.5593088564496,,,64700000000.0,,,,13536260.0,41575330.0,
1964-12-01,20.8282177204829,,,61700000000.0,,,,10270250.0,31432610.0,
1965-01-01,19.64941629996,,,64800000000.0,,,,10236250.0,19240140.0,10988000.0
1965-02-01,14.3343017076454,,,65100000000.0,,,,12033430.0,29025470.0,
1965-03-01,12.2089311981349,,,64700000000.0,,,,10612970.0,39161340.0,
1965-04-01,11.6721165198561,,,71400000000.0,,,,11865770.0,34643710.0,11002300.0
1965-05-01,8.81259908001768,,,70800000000.0,,,,14701940.0,35382270.0,
1965-06-01,13.0208148936924,,,72100000000.0,,,,13627500.0,34411220.0,
1965-07-01,17.6013136435986,,,74900000000.0,,,,14008770.0,41147800.0,10936000.0
1965-08-01,19.7653783542064,,,77400000000.0,,,,16876190.0,44653580.0,
1965-09-01,15.0633597411687,,,79800000000.0,,,,16283619.999999998,41154990.0,
1965-10-01,12.0367480533615,,,84400000000.0,,,,15542320.0,46171910.0,11211800.0
1965-11-01,10.2024693466854,,,86100000000.0,,,,16748210.0,38664740.0,
1965-12-01,9.602235441055088,,,93700000000.0,,,,17062450.0,55156280.0,
1966-01-01,7.42147922998985,,,98600000000.0,,,,18890920.0,39884490.0,11868100.0
1966-02-01,8.10609816559246,,,100400000000.0,,,,21280280.0,54452820.0,
1966-03-01,9.596834034133082,,,102700000000.0,,,,21853330.0,42658840.0,
1966-04-01,9.06211936662606,,,106600000000.0,,,,20717080.0,55401460.0,12604900.0
1966-05-01,9.88774779078099,,,109600000000.0,,,,19514040.0,51475630.0,
1966-06-01,11.0602409638554,,,113900000000.0,,,,21543890.0,55783510.0,
1966-07-01,9.13415794481447,,,117400000000.0,,,,18992410.0,52199450.0,12400500.0
1966-08-01,10.3180212014134,,,121400000000.0,,,,19253990.0,57407270.0,
1966-09-01,12.8994082840237,,,128400000000.0,,,,22794250.0,52707590.0,
1966-10-01,16.5238095238095,,,132500000000.0,,,,18942910.0,63900240.0,12564700.0
1966-11-01,15.5243400339065,,,136300000000.0,,,,20888180.0,53093940.0,
1966-12-01,15.2583293095123,,,142000000000.0,,,,23718720.0,121877300.0,
1967-01-01,13.1572742277765,,,149900000000.0,,,,22779820.0,70649890.0,12971700.0
1967-02-01,11.6487044255905,,,153500000000.0,,,,24758930.0,71916330.0,
1967-03-01,11.3969758519522,,,158800000000.0,,,,25070850.0,65686890.0,
1967-04-01,13.200804109895,,,171500000000.0,,,,23335840.0,79159190.0,13256500.0
1967-05-01,11.214953271028,,,176500000000.0,,,,24765480.0,63159030.00000001,
1967-06-01,9.78520286396183,,,181000000000.0,,,,24993360.0,59993520.0,
1967-07-01,10.462074978204,,,189400000000.0,,,,24262380.0,83103700.0,13823000.0
1967-08-01,9.54516335682256,,,197000000000.0,,,,26996900.0,78884270.0,
1967-09-01,9.26624737945494,,,204200000000.0,,,,25094440.0,87798010.0,
1967-10-01,8.19370657948506,,,209200000000.0,,,,32051200.000000004,105430400.0,13911300.0
1967-11-01,11.6981132075472,,,218400000000.0,,,,32016900.0,96045160.0,
1967-12-01,11.5207373271889,,,229100000000.0,,,,30168810.0,127493200.0,
1968-01-01,13.0860595957491,,,239800000000.0,,,,33665430.0,106626000.0,14750800.0
1968-02-01,13.2470733210105,,,246300000000.0,,,,32946470.0,93547280.0,
1968-03-01,12.8038897893031,,,260500000000.0,,,,34103460.0,106718100.0,
1968-04-01,9.78689818468824,,,290200000000.0,,,,38183610.0,106781200.0,15011800.0
1968-05-01,8.97009966777409,,,294600000000.0,,,,34570990.0,117006900.0,
1968-06-01,10.6126482213439,,,305200000000.0,,,,37291040.0,114947800.0,
1968-07-01,10.3591160220994,,,322700000000.0,,,,37629190.0,108644600.0,15831900.0
1968-08-01,9.74658869395712,,,332400000000.0,,,,37787700.0,125101400.0,
1968-09-01,8.57636224098235,,,355200000000.0,,,,40047460.0,122659700.0,
1968-10-01,9.763928234183208,,,368100000000.0,,,,39747730.0,120244300.0,15503500.0
1968-11-01,11.6366366366366,,,374100000000.0,,,,41299590.0,138716800.0,
1968-12-01,11.0255447032306,,,394000000000.0,,,,44277790.0,181990800.0,
1969-01-01,11.7376082550212,,,407600000000.0,,,,43626290.0,122412200.0,16266500.0
1969-02-01,10.645629307218,,,419400000000.0,,,,40706430.0,120483900.0,
1969-03-01,10.3987068965517,,,433300000000.0,,,,43743530.0,122832900.0,
1969-04-01,11.0711718188354,,,446200000000.0,,,,47111220.0,137538700.0,16883400.0
1969-05-01,11.5674318507891,,,471400000000.0,,,,52624470.0,149063200.0,
1969-06-01,11.5240307307486,,,485900000000.0,,,,55283070.0,135733100.0,
1969-07-01,11.6037904523512,,,507000000000.0,,,,53471640.0,148836500.0,18296300.0
1969-08-01,11.4564831261101,,,525300000000.0,,,,52518010.0,215876300.0,
1969-09-01,14.4548506803322,,,569600000000.0,,,,49253850.0,167922000.0,
1969-10-01,14.4356503785272,,,580600000000.0,,,,51671140.0,138963000.0,18566200.0
1969-11-01,13.0632145258911,,,605700000000.0,,,,57464020.0,188248000.0,
1969-12-01,16.291659617662,,,609600000000.0,,,,64888760.0,166723900.0,
1970-01-01,14.8746701846966,,,601900000000.0,,,,63817429.99999999,154336400.0,18254500.0
1970-02-01,16.472709391903,,,609600000000.0,,,,61081820.0,145127900.0,
1970-03-01,18.1226614608752,,,605200000000.0,,,,66685869.99999999,149289600.0,
1970-04-01,20.0,,,618500000000.0,,,,66864660.00000001,146520300.0,19063700.0
1970-05-01,18.0196109950169,,,637000000000.0,,,,64226149.99999999,146399400.0,
1970-06-01,15.1393784043576,,,643400000000.0,,,,65994890.0,138907200.0,
1970-07-01,15.9724447292534,,,663900000000.0,,,,75897310.0,155111800.0,19213800.0
1970-08-01,16.1752988047809,,,677000000000.0,,,,71215090.0,160439800.0,
1970-09-01,15.28485409912,,,698800000000.0,,,,68569480.0,157526600.0,
1970-10-01,14.4790257104195,,,707800000000.0,,,,75597790.0,205042300.0,20598700.0
1970-11-01,13.0111524163569,,,728000000000.0,,,,70167140.0,178664400.0,
1970-12-01,14.4166424207157,,,761500000000.0,,,,77044010.0,230824900.0,
1971-01-01,15.862761986793,,,775400000000.0,,,,77475080.0,139289900.0,20739900.0
1971-02-01,15.8598367576696,,,780400000000.0,,,,74767210.0,233311700.0,
1971-03-01,15.5212780608731,,,799100000000.0,,,,79158350.0,173406800.0,
1971-04-01,12.6078748651564,,,831000000000.0,,,,80278640.0,199911400.0,21485500.0
1971-05-01,11.727049850177,,,841700000000.0,,,,84676880.0,201353600.0,
1971-06-01,13.9418394323083,,,850200000000.0,,,,91822290.0,230285500.0,
1971-07-01,15.1540267992817,,,860200000000.0,,,,90629350.0,234538300.0,21525400.0
1971-08-01,15.363511659808,,,871200000000.0,,,,85405790.0,212413100.0,
1971-09-01,14.5038167938931,,,929900000000.0,,,,90856160.0,199852400.0,
1971-10-01,11.4131862358813,,,932600000000.0,,,,95445870.0,193814500.0,21595400.0
1971-11-01,11.8157894736842,,,972400000000.0,,,,107580500.0,195819500.0,
1971-12-01,9.07819453274,,,985000000000.0,,,,98125270.0,180577500.0,
1972-01-01,7.94201462024532,,,1020300000000.0,,,,99411930.0,138887600.0,22003900.0
1972-02-01,9.20685047977652,,,1029200000000.0,,,,122636000.0,193952000.0,
1972-03-01,10.1812112541726,,,1029500000000.0,,,,106302200.0,205675200.0,
1972-04-01,11.3758831277691,,,1040400000000.0,,,,112384300.0,202022900.0,22679300.0
1972-05-01,13.8364013165915,,,1056600000000.0,,,,122279000.0,218164400.0,
1972-06-01,14.653803883258,,,1096100000000.0,,,,126958400.0,209446000.0,
1972-07-01,13.8675623800384,,,1125100000000.0,,,,134221300.0,197566400.0,23012100.0
1972-08-01,14.6135552913198,,,1164100000000.0,,,,150039000.0,207601800.0,
1972-09-01,12.8304093567251,,,1227800000000.0,,,,155264200.0,255143600.00000003,
1972-10-01,12.4130614169515,,,1248500000000.0,,,,142115100.0,229363600.0,23912600.0
1972-11-01,10.1435631913392,,,1300900000000.0,,,,155953200.0,202874900.0,
1972-12-01,9.1852197225784,,,1315800000000.0,,,,177282100.0,256992400.0,
1973-01-01,7.851239669421501,,,1394900000000.0,,,,182924400.0,255325200.0,24863100.0
1973-02-01,4.83817150483818,,,1412700000000.0,,,,199806100.0,224916800.0,
1973-03-01,2.153213590132,,,1431000000000.0,,,,226307800.0,325740500.0,
1973-04-01,2.05354262982474,,,1466000000000.0,,,,223630100.0,353588500.0,25899400.0
1973-05-01,2.20603983722427,,,1479100000000.0,,,,242796300.0,374321700.0,
1973-06-01,1.41655128341676,,,1507900000000.0,,,,226929400.0,339867300.0,
1973-07-01,0.853350189633389,,,1552700000000.0,,,,241731100.0,370283200.0,27124300.0
1973-08-01,0.311235605353273,,,1572100000000.0,,,,291152400.0,362355200.0,
1973-09-01,1.06768943713071,,,1650100000000.0,,,,308645200.0,384635000.0,
1973-10-01,2.40142617449666,,,1696700000000.0,,,,351589600.0,413443600.0,27439200.0
1973-11-01,5.57692307692308,,,1751400000000.0,,,,351229800.0,400092100.0,
1973-12-01,8.48724244688801,,,1790600000000.0,,,,333044100.0,392896100.0,
1974-01-01,12.7820349084717,,,1807700000000.0,,,,374191900.0,504021500.0,28845800.0
1974-02-01,18.353490345851895,,,1833600000000.0,,,,379047400.0,482418900.0,
1974-03-01,22.6141298591251,,,1820600000000.0,,,,390842600.0,531207200.0,
1974-04-01,24.2098609355246,,,1818700000000.0,,,,397712600.0,535882100.0,28663400.0
1974-05-01,24.1512992455993,,,1837600000000.0,,,,395319200.0,580170200.0,
1974-06-01,23.5034656584751,,,1859800000000.0,,,,410497000.0,645161200.0,
1974-07-01,25.5405828893764,,,1894300000000.0,,,,385758300.0,616771900.0,29042400.0
1974-08-01,28.182852414934295,,,1937100000000.0,,,,360870600.0,630046100.0,
1974-09-01,29.2307692307692,,,2070700000000.0,,,,378544400.0,568455000.0,
1974-10-01,27.8238607270865,,,1976400000000.0,,,,334354300.0,615212500.0,28937100.0
1974-11-01,28.020643594414096,,,2060700000000.0,,,,337491900.0,605643500.0,
1974-12-01,26.451485927966896,,,2175400000000.0,,,,315445600.0,524829600.0,
1975-01-01,25.4411625931867,,,2191500000000.0,,,,320208300.0,592107400.0,29533300.0
1975-02-01,21.3069200430262,,,2259000000000.0,,,,356347700.0,711188300.0,
1975-03-01,19.108500345542495,,,2264400000000.0,,,,334296300.0,694297900.0,
1975-04-01,20.636132315521696,,,2260500000000.0,,,,339975900.0,670649500.0,30780000.0
1975-05-01,24.339606717866495,,,2283500000000.0,,,,385720600.0,601152200.0,
1975-06-01,26.938775510204096,,,2423100000000.0,,,,386478800.0,603368600.0,
1975-07-01,26.468630387751695,,,2442300000000.0,,,,412240800.0,458904500.0,31660500.0
1975-08-01,25.2944973374213,,,2478900000000.0,,,,437169700.0,518224600.00000006,
1975-09-01,27.531746031746,,,2643000000000.0,,,,439096800.0,524596100.0,
1975-10-01,30.539977567697495,,,2517600000000.0,,,,465583600.0,563660000.0,32674900.0
1975-11-01,27.8476009801597,,,2603600000000.0,,,,474539100.0,751135100.0,
1975-12-01,26.451361867704296,,,2723300000000.0,,,,526638200.0,593547300.0,
1976-01-01,23.027157150379896,,,2676900000000.0,,,,538861700.0,631977600.0,33709800.0
1976-02-01,22.1754230399763,,,2702600000000.0,,,,526831800.0,656112200.0,
1976-03-01,21.9828836669568,,,2840600000000.0,,,,561746300.0,623866600.0,
1976-04-01,19.5176826267313,,,2855900000000.0,,,,607014100.0,683019000.0,35174800.0
1976-05-01,16.0931242788298,,,2894800000000.0,,,,634929400.0,741995500.0,
1976-06-01,15.6819399785637,,,2921600000000.0,,,,676599600.0,684662200.0,
1976-07-01,15.7905125337193,,,3048700000000.0,,,,712917900.0,886134400.0,35942900.0
1976-08-01,14.4890205422113,,,3110000000000.0,,,,678795300.0,754285800.0,
1976-09-01,11.481735017736,,,3258600000000.0,,,,649067300.0,850786200.0,
1976-10-01,8.74555050938996,,,3147700000000.0,,,,684750900.0,717046500.0,36353600.0
1976-11-01,9.45962656114752,,,3242000000000.0,,,,692951100.0,782543700.0,
1976-12-01,9.60059080558804,,,3679800000000.0,,,,692303500.0,735073700.0,
1977-01-01,9.72239207533326,,,3643000000000.0,,,,791674300.0,790274300.0,36753800.0
1977-02-01,11.0681020926576,,,3732100000000.0,,,,762602000.0,766893000.0,
1977-03-01,10.7021820560081,,,3830400000000.0,,,,780126200.0,861944000.0,
1977-04-01,9.618212836049182,,,3870100000000.0,,,,798414400.0,890443500.0,38566500.0
1977-05-01,10.0853601496726,,,3991400000000.0,,,,769910600.0,863819400.0,
1977-06-01,10.0758584747235,,,4148400000000.0,,,,815205900.0,1028201000.0,
1977-07-01,9.381214841752382,,,4289200000000.0,,,,826440300.0,821083000.0,40925700.0
1977-08-01,9.70808256932336,,,4349900000000.0,,,,842970200.0,905386600.0,
1977-09-01,9.21625544267054,,,4696900000000.0,,,,869219500.0,915991900.0,
1977-10-01,10.079575596817,,,4696500000000.0,,,,679630700.0,987547900.0,42409500.0
1977-11-01,10.5964753727971,,,4776000000000.0,,,,929847400.0,972511900.0,
1977-12-01,10.9551350440788,,,5155700000000.0,,,,1083261000.0,980790400.0,
1978-01-01,13.2969237628177,,,5145900000000.0,,,,993512200.0,1017311000.0,42149400.0
1978-02-01,12.9928120235243,,,5388000000000.0,,,,967238600.0,1037203000.0,
1978-03-01,12.8954294000752,,,5424700000000.0,,,,1040965000.0,1060685000.0,
1978-04-01,12.6435547923151,,,5473200000000.0,,,,1024639000.0,1094549000.0,43433800.0
1978-05-01,12.5922778692442,,,5457300000000.0,,,,991386300.0,1118494000.0,
1978-06-01,14.6036088168762,,,5609800000000.0,,,,984720900.0,1155424000.0,
1978-07-01,14.8051948051948,,,5742800000000.0,,,,1025349000.0,1223997000.0,44285500.0
1978-08-01,13.5349910279415,,,6110600000000.0,,,,1042458000.0,1317630000.0,
1978-09-01,15.4868387426527,,,6328800000000.0,,,,1123821000.0,1359913000.0,
1978-10-01,16.8418354268136,,,6455800000000.0,,,,1183003000.0,1504632000.0,46349200.0
1978-11-01,17.0071501532176,,,6613400000000.0,,,,1150711000.0,1559052000.0,
1978-12-01,16.3967611336032,,,6981800000000.0,,,,1140488000.0,1501643000.0,
1979-01-01,14.0924741760945,,,6803900000000.0,,,,1065093000.0,1364874000.0,48541200.0
1979-02-01,15.6915662650602,,,7443200000000.0,,,,1179306000.0,1568094000.0,
1979-03-01,16.2749762131304,,,6995400000000.0,,,,1236638000.0,1581293000.0,
1979-04-01,19.299666507860895,,,7019900000000.0,,,,1168125000.0,1541695000.0,48849100.0
1979-05-01,21.7971698113208,,,6989900000000.0,,,,1227295000.0,1806738000.0,
1979-06-01,19.6281845306403,,,7349100000000.0,,,,1207086000.0,1815359000.0,
1979-07-01,18.466063348416295,,,7396400000000.0,,,,1251035000.0,1629317000.0,47467000.0
1979-08-01,18.631745314969496,,,7490300000000.0,,,,1344094000.0,1831693000.0,
1979-09-01,17.8623589289666,,,7940700000000.0,,,,1361161000.0,1818325000.0,
1979-10-01,17.6437033786749,,,8061800000000.0,,,,1328331000.0,1657876000.0,46756500.0
1979-11-01,18.7952859013531,,,8391200000000.0,,,,1337946000.0,1779477000.0,
1979-12-01,21.204347826087,,,9058600000000.0,,,,1290547000.0,1879693000.0,
1980-01-01,25.3934037508084,,,9500800000000.0,,,,1321292000.0,1708921000.0,47272000.0
