DATE,CPI_YoY,Ind_Prod,Exchange_Rate,M2,Bond_Yield_10Y,REER,Unemployment,Exports,Imports,Real_GDP_Q
1996-06-01,5.21462332400887,33.8554,798.45,399394800000000.0,,119.0,2.1,10669190000.0,12031090000.0,
1996-07-01,5.401038661281008,34.59275,813.0318,401981900000000.0,,117.32,2.0,10234910000.0,12555880000.0,204565900.0
1996-08-01,5.26748499101372,34.40868,817.5227,408936400000000.0,,116.35,2.1,10144700000.0,13348930000.0,
1996-09-01,4.53287852946749,34.86939,822.4,415293800000000.0,,116.0,2.0,10173070000.0,11983470000.0,
1996-10-01,5.04846603568775,34.40868,828.2364,417758900000000.0,,115.74,2.1,11145030000.0,13184270000.0,208158900.0
1996-11-01,5.2589398160516,34.86939,830.5632,424878700000000.0,,114.91,2.2,11001520000.0,13260040000.0,
1996-12-01,4.9251468637483296,35.79295,841.919,432315600000000.0,,114.49,2.3,10920610000.0,12889290000.0,
1997-01-01,4.68577004635104,33.8554,854.0714,435626700000000.0,,114.89,2.4,10637170000.0,12718990000.0,209163500.0
1997-02-01,4.85616553580441,35.3301,868.3947,443452500000000.0,,115.36,2.6,10480920000.0,12265030000.0,
1997-03-01,4.53566521852142,35.88445,882.619,448589300000000.0,,114.23,3.0,10968980000.0,12743740000.0,
1997-04-01,4.31342898240697,36.5303,895.5682,451507200000000.0,,113.04,2.7,11349900000.0,12522400000.0,216503800.0
1997-05-01,3.81202097620008,36.25366,894.6667,459563700000000.0,,111.69,2.6,11522510000.0,12187400000.0,
1997-06-01,4.00271370420624,37.08358,891.4048,468636300000000.0,,111.54,2.4,11719390000.0,12396220000.0,
1997-07-01,3.69904011095296,36.25366,893.0909,476461500000000.0,,112.9,2.4,12182670000.0,12503470000.0,218621300.0
1997-08-01,3.96498174619032,37.36128,898.7095,484393800000000.0,,114.75,2.4,11614070000.0,12092840000.0,
1997-09-01,4.2420506870672,37.54535,912.5048,490631300000000.0,,113.65,2.5,11529010000.0,11896920000.0,
1997-10-01,4.2420506870672,36.71544,929.4182,500945200000000.0,,111.89,2.4,11740080000.0,12245430000.0,217284700.0
1997-11-01,4.33450563793916,36.25366,1035.2235,511351000000000.0,,101.88,2.9,11488180000.0,11834640000.0,
1997-12-01,6.57407574635626,35.70038,1496.9,517306900000000.0,,73.4,3.1,11036500000.0,9495666000.0,
1998-01-01,8.294195676334551,33.67027,1707.3,543948200000000.0,,68.06,4.1,10740900000.0,7721503000.0,202695900.0
1998-02-01,9.547747651389539,33.94691,1628.4211,555912800000000.0,,70.9,5.0,12189320000.0,8406568999.999998,
1998-03-01,8.95835183376253,32.56371,1489.3571,559556300000000.0,,77.34,5.8,11871760000.0,7926242000.0,
1998-04-01,8.825245293025741,32.1945,1391.5455,575637700000000.0,,83.16,6.5,11784420000.0,8030417000.0,201114300.0
1998-05-01,8.17422328982461,32.56371,1399.05,583868100000000.0,,82.62,7.1,11262010000.0,7703849000.0,
1998-06-01,7.51749792845684,32.103,1397.7727,585482900000000.0,,84.16,7.5,10839090000.0,7681076000.0,
1998-07-01,7.3207215134183805,31.45715,1295.7609,606615900000000.0,,91.25,8.2,10369640000.0,7028481000.0,205049800.0
1998-08-01,6.90426275331936,32.74884,1314.2857,619026700000000.0,,90.89,8.0,10282860000.0,7495005000.0,
1998-09-01,6.87106535424854,34.59275,1375.5381,621838300000000.0,,84.74,8.2,10755610000.0,7463298000.0,
1998-10-01,7.23105283294491,35.42374,1344.1429,635324600000000.0,,83.63,8.1,10280030000.0,7580789000.0,210160900.0
1998-11-01,6.77636265702918,36.80694,1294.0105,642266200000000.0,,86.62,7.9,11050340000.0,8248343000.0,
1998-12-01,3.96549678862546,37.36128,1213.2182,639664300000000.0,,91.7,7.9,11412130000.0,8068648000.0,
1999-01-01,1.4632612186119,37.08358,1175.1053,660247800000000.0,,94.25,7.6,10609280000.0,9029014000.0,216688000.0
1999-02-01,0.169235025141171,38.55935,1188.8368,672028900000000.0,,94.9,7.4,10396070000.0,8133713000.0,
1999-03-01,0.506935728373722,39.20519,1229.7217,665514800000000.0,,92.98,7.2,11244120000.0,8716511000.0,
1999-04-01,0.420748249589808,38.83598,1209.9636,673530900000000.0,,94.49,7.0,11445930000.0,8907494000.0,226088500.0
1999-05-01,0.762511225406166,40.9576,1197.92,678889800000000.0,,95.42,6.8,11303100000.0,9629246000.0,
1999-06-01,0.59686808231532,41.23424,1168.9136,670344400000000.0,,97.43,7.2,12158430000.0,10139440000.0,
1999-07-01,0.254160859227687,42.52594,1189.0952,685037200000000.0,,95.39,7.0,12195310000.0,9877012000.0,232582600.0
1999-08-01,0.936396914629365,42.52594,1198.3091,677497900000000.0,,94.05,6.4,11909540000.0,10182310000.0,
1999-09-01,0.761557613135244,44.64755,1201.0,679138500000000.0,,92.79,5.8,12099140000.0,10391510000.0,
1999-10-01,1.18228997729486,44.74012,1205.285,678555400000000.0,,92.36,5.5,12872980000.0,11464670000.0,238809500.0
1999-11-01,1.35225294127218,46.77023,1176.975,679894800000000.0,,94.81,5.2,13571880000.0,11398860000.0,
1999-12-01,1.35454530636197,46.58509,1136.8043,672544400000000.0,,97.8,5.1,13812780000.0,11778560000.0,
2000-01-01,1.8907940029691497,47.64377,1130.99,676895400000000.0,,98.75,5.0,13779630000.0,13139360000.0,243573100.0
2000-02-01,1.77071657163278,47.74273,1129.7455,679807100000000.0,,100.25,4.8,14021710000.0,12720880000.0,
2000-03-01,2.11157963023032,48.2843,1116.3904,684735300000000.0,,101.66,4.5,13892580000.0,13301270000.0,
2000-04-01,1.44460980975799,48.00553,1110.32,692399000000000.0,,101.89,4.5,13598430000.0,13578610000.0,247325900.0
2000-05-01,1.10351309307752,49.85263,1119.4864,687687300000000.0,,102.22,4.4,14357880000.0,13057010000.0,
2000-06-01,2.21682505012308,49.3334,1117.935,683704800000000.0,,101.7,4.2,14680610000.0,13130800000.0,
2000-07-01,2.98004579653255,50.92515,1115.075,693645700000000.0,,103.02,4.1,14921720000.0,14063830000.0,254117200.0
2000-08-01,2.44798834291266,51.71251,1114.467,701191100000000.0,,104.06,4.2,15486070000.0,13617190000.0,
2000-09-01,3.51577009415222,50.48146,1117.57,697736000000000.0,,105.43,4.5,15209150000.0,13849300000.0,
2000-10-01,2.63828559521709,50.12821,1131.099,699283700000000.0,8.25,105.14,4.1,14663760000.0,13961190000.0,253273000.0
2000-11-01,2.20281292145656,49.35681,1156.5429,706615900000000.0,7.86,102.18,4.2,14330080000.0,13759020000.0,
2000-12-01,2.77902862656802,48.63861,1216.935,707698900000000.0,7.18,97.43,4.3,14031230000.0,12862070000.0,
2001-01-01,3.43922121173307,48.1396,1272.6343,711419700000000.0,6.65,93.66,4.4,14096680000.0,12465310000.0,255820800.0
2001-02-01,3.626670071990671,48.64925,1252.8526,716948900000000.0,6.41,95.97,4.7,14720080000.0,13523770000.0,
2001-03-01,4.011943712080289,48.94292,1291.405,720212600000000.0,7.0,95.3,4.6,13559280000.0,12348760000.0,
2001-04-01,4.83343698671641,49.31425,1327.7571,718533800000000.0,7.74,93.74,4.1,12242680000.0,11196570000.0,259678300.0
2001-05-01,5.263410959562791,49.73028,1298.8955,728844300000000.0,7.58,95.58,3.9,12985770000.0,11385710000.0,
2001-06-01,5.0343650831619,49.83136,1295.0476,737260000000000.0,7.14,96.77,3.8,12591290000.0,11933580000.0,
2001-07-01,4.81242654299418,48.84184,1305.2381,746517000000000.0,6.83,97.0,3.8,11708640000.0,11204120000.0,262985600.0
2001-08-01,4.690487854986809,49.97925,1285.6522,752863200000000.0,6.29,97.15,3.7,12378290000.0,11479110000.0,
2001-09-01,3.25127149053014,49.98883,1293.8333,768718400000000.0,6.19,95.42,3.7,12377000000.0,12398880000.0,
2001-10-01,3.35285390801907,50.29313,1302.3636,764991700000000.0,6.54,95.64,3.6,11796340000.0,11180310000.0,266982900.0
2001-11-01,3.37438733190902,50.61978,1282.1,766539500000000.0,6.88,97.23,3.7,11658230000.0,11212710000.0,
2001-12-01,3.16392313951307,49.35468,1292.285,764979275000000.0,7.01,97.78,3.6,11493040000.0,11062090000.0,
2002-01-01,2.63760757847812,50.89748,1316.3381,770533849000000.0,7.1,97.03,3.6,12289430000.0,11337130000.0,274419900.0
2002-02-01,2.62634975893036,51.87743,1320.5526,785244298000000.0,7.0,97.34,3.5,12331620000.0,11120280000.0,
2002-03-01,2.31340092841437,53.17764,1322.9048,805123314000000.0,7.17,97.03,3.4,12582900000.0,11644730000.0,
2002-04-01,2.4977182841497,53.63409,1318.0909,805604961000000.0,7.3,97.46,3.4,13364840000.0,12290130000.0,279643700.0
2002-05-01,2.97973415350883,53.04676,1262.2,816287963000000.0,7.09,100.86,3.3,13739040000.0,12529770000.0,
2002-06-01,2.58858895332949,52.64989,1219.695,826520539000000.0,6.76,102.79,3.1,12734240000.0,12422070000.0,
2002-07-01,2.10631591708086,53.96287,1179.9868,825334783000000.0,6.54,104.09,3.1,13675220000.0,12879800000.0,284837500.0
2002-08-01,2.3835761189523494,54.46507,1197.5091,835937587000000.0,6.24,103.97,3.3,14637620000.0,13264130000.0,
2002-09-01,3.05521138678189,53.49683,1211.605,840325012000000.0,6.16,103.63,3.0,13946380000.0,13481570000.0,
2002-10-01,2.76661327853494,54.44486,1240.1909,860241471000000.0,6.11,101.51,3.1,14564140000.0,13426940000.0,287527500.0
2002-11-01,3.45419731323323,55.23009,1210.2,873189816000000.0,5.8,102.86,3.1,14528880000.0,13875940000.0,
2002-12-01,3.7327468527225696,55.84615,1206.6143,872075592000000.0,5.77,103.05,3.1,14434660000.0,13898610000.0,
2003-01-01,3.81100319720091,54.53849,1176.4524,880756119000000.0,5.43,104.27,3.3,15468770000.0,14478260000.0,285982500.0
2003-02-01,3.88598703170028,54.80555,1190.3684,886044737000000.0,5.15,103.2,3.3,14687720000.0,14710400000.0,
2003-03-01,4.52367804426668,55.96106,1237.2,887798997000000.0,5.2,100.18,3.4,14877830000.0,15404010000.0,
2003-04-01,3.74877563741058,54.98856,1231.1045,881195769000000.0,5.03,100.08,3.4,15538630000.0,14422990000.0,286171600.0
2003-05-01,3.1759174379749706,54.75448,1201.2333,885497972000000.0,4.68,100.57,3.6,14605320000.0,13615450000.0,
2003-06-01,2.9909280608545,56.43347,1194.1429,881989090000000.0,4.46,101.0,3.6,15212670000.0,13739530000.0,
2003-07-01,3.1877949600783495,53.80433,1181.1636,883237452000000.0,4.95,102.77,3.6,15923440000.0,14707300000.0,290747700.0
2003-08-01,2.97977117244634,56.65372,1178.6,890077210000000.0,5.26,103.71,3.6,16032139999.999998,14231390000.0,
2003-09-01,3.3326491114890695,57.37086,1165.4048,880971934000000.0,4.77,104.41,3.7,17234230000.0,14792780000.0,
2003-10-01,3.7139958537338496,58.96579,1169.3409,889773085000000.0,4.87,102.04,3.7,18127420000.0,16077350000.0,298161400.0
2003-11-01,3.43140855208074,59.04346,1186.3889,901002058000000.0,5.35,99.99,3.9,17676300000.0,15949060000.0,
2003-12-01,3.42004064862336,60.10853,1192.3364,898069427000000.0,5.43,98.48,3.7,18820050000.0,16656210000.0,
2004-01-01,3.3950751797777494,59.86913,1183.345,896058990000000.0,5.42,98.38,3.6,20598260000.0,16481269999.999998,302404300.0
2004-02-01,3.28550994755322,62.91749,1167.5316,912906853000000.0,5.43,100.03,3.6,20829680000.0,18807580000.0,
2004-03-01,3.06565382528484,61.82263,1166.287,913949167000000.0,5.26,101.76,3.6,20609100000.0,17879480000.0,
2004-04-01,3.25141614693596,62.49082,1152.8636,920084592000000.0,5.25,102.73,3.6,21148980000.0,18381360000.0,304926100.0
2004-05-01,3.34900117508813,63.40267,1177.875,920875433550428.0,5.16,101.63,3.7,20711280000.0,18358060000.0,
2004-06-01,3.63116450166686,61.60345,1159.0227,929193712901983.0,5.01,102.47,3.5,21098880000.0,18618810000.0,
2004-07-01,4.3592693801237,60.82566,1158.7,931544041598581.0,4.88,102.74,3.7,21485760000.0,18474780000.0,305706200.0
2004-08-01,4.79060777435751,61.79177,1158.0318,933863849359824.0,4.33,104.01,3.7,20766520000.0,18642160000.0,
2004-09-01,3.850901712615471,62.49401,1148.719,945480195725530.0,4.14,104.23,3.6,20940120000.0,18494490000.0,
2004-10-01,3.75962233657976,62.5004,1141.57,945022011950530.0,4.05,103.59,3.7,22014620000.0,20642400000.0,308211900.0
2004-11-01,3.31898939116356,63.57397,1086.435,951565432509351.0,3.96,106.07,3.7,22050050000.0,19797350000.0,
2004-12-01,3.03548706348082,62.71214,1050.3739,954722520159534.0,3.85,108.79,3.8,22637210000.0,19859160000.0,
2005-01-01,3.40302366099026,65.37213,1037.9825,951377446101786.0,4.42,111.43,3.9,23883570000.0,20123730000.0,311097100.0
2005-02-01,3.36424804509911,63.87189,1023.1105,970720008551585.0,4.88,113.21,3.7,22643110000.0,19595590000.0,
2005-03-01,2.98832102630886,65.92648,1007.7761,970629099856927.0,4.77,115.04,3.7,22947430000.0,21351250000.0,
2005-04-01,3.09222648619443,64.60286,1010.0667,987882629650984.0,4.69,115.57,3.7,22824220000.0,21138500000.0,316930100.0
2005-05-01,3.07685908013144,64.10065,1001.8386,987197672013528.0,4.42,116.57,3.7,22716450000.0,21282120000.0,
2005-06-01,2.76626131809926,64.49753,1012.46,999795392545510.0,4.46,116.79,3.8,23192790000.0,21373760000.0,
2005-07-01,2.55233527652594,65.04336,1036.56,1006793748114200.0,4.89,115.05,3.7,23611260000.0,21979270000.0,321379300.0
2005-08-01,1.97428645598502,65.40831,1021.6804,1004053999231990.0,5.08,115.63,3.6,24419530000.0,22132440000.0,
2005-09-01,2.48254566818323,65.59557,1029.8433,1004087921277850.0,5.15,114.86,3.9,24651820000.0,23033750000.0,
2005-10-01,2.27896872566298,67.86615,1045.8775,1003063211037400.0,5.36,113.9,3.9,24635430000.0,22972540000.0,325066900.0
2005-11-01,2.48934707903781,70.41017,1040.76,1014142376381300.0,5.68,115.43,3.6,24802110000.0,23258590000.0,
2005-12-01,2.61810996610729,68.96207,1022.381,1021448643977570.0,5.6,117.35,3.5,24930030000.0,23394280000.0,
2006-01-01,2.224366116803,71.12411,981.435,1024480165555960.0,5.58,120.57,3.4,25076270000.0,23386480000.0,330234400.0
2006-02-01,2.0151031234775,71.25179,969.8447,1035663786254020.0,5.28,122.81,3.6,26158520000.0,25102950000.0,
2006-03-01,2.0030132637413,71.63909,974.7109,1040062073000000.0,5.42,122.61,3.6,25947430000.0,24394770000.0,
2006-04-01,2.00099444989452,70.90493,952.595,1049856284000000.0,5.45,124.13,3.5,25433430000.0,24834060000.0,332617800.0
2006-05-01,2.30299443084291,71.55823,940.8168,1064381371000000.0,5.2,123.18,3.4,27384700000.0,25842700000.0,
2006-06-01,2.41249966268182,70.46444,954.45,1082235006000000.0,5.25,122.69,3.5,27292780000.0,26122690000.0,
2006-07-01,2.40011825890637,67.02453,950.81,1076369591000000.0,5.16,123.6,3.5,25985150000.0,26051840000.0,337830800.0
2006-08-01,2.69173053218285,71.90935,960.9522,1086334640000000.0,4.94,122.15,3.5,28677930000.0,27105640000.0,
2006-09-01,2.47973549488054,73.8022,952.29,1112597103000000.0,4.89,123.82,3.5,29451230000.0,28506390000.0,
2006-10-01,2.18677780894749,75.8653,952.6429,1111457592000000.0,4.79,123.65,3.6,27742060000.0,25555850000.0,340636500.0
2006-11-01,2.09761135177906,75.52482,935.4143,1128558848000000.0,4.91,124.05,3.5,28857100000.0,26110500000.0,
2006-12-01,2.0899913084174706,72.88929,924.98,1149262113000000.0,4.95,124.11,3.4,28646080000.0,27173860000.0,
2007-01-01,1.68148768459811,74.03309,936.7619,1143372676000000.0,5.04,123.7,3.4,29911760000.0,27301730000.0,346675000.0
2007-02-01,2.17030816784071,74.37357,936.9,1150628027000000.0,5.01,123.65,3.2,29212550000.0,27206930000.0,
2007-03-01,2.1588616192121495,74.14587,942.8841,1164050709000000.0,4.94,122.26,3.2,29294360000.0,28162060000.0,
2007-04-01,2.4492108244842,75.38118,930.6905,1161263990000000.0,5.07,123.17,3.3,29586040000.0,29450170000.0,352543600.0
2007-05-01,2.34845496383959,75.58334,927.5636,1176274832000000.0,5.22,123.27,3.3,30594930000.0,29441730000.0,
2007-06-01,2.54802245000132,75.07049,927.8667,1204632914000000.0,5.48,123.27,3.2,30864610000.0,29177910000.0,
2007-07-01,2.53940340424416,75.92807,918.119,1202371656000000.0,5.52,123.36,3.3,30642240000.0,29163010000.0,356718200.0
2007-08-01,2.03927196816492,78.27951,934.4848,1208678237000000.0,5.42,120.54,3.2,31922060000.0,29640130000.0,
2007-09-01,2.32476453140451,77.52088,928.595,1227055339000000.0,5.52,120.37,3.2,29914750000.0,28574570000.0,
2007-10-01,3.01584396569756,81.74815,914.9435,1244218163000000.0,5.56,120.68,3.2,33367490000.0,32085480000.0,363742300.0
2007-11-01,3.51789819376027,81.51194,918.8095,1260623429000000.0,5.61,117.51,3.3,34435700000.0,33093010000.0,
2007-12-01,3.60585738984648,81.11401,931.095,1273611866000000.0,5.82,116.35,3.1,32595880000.0,33523740000.0,
2008-01-01,3.8903994980129695,83.15901,942.0571,1295781100000000.0,5.56,113.32,3.0,34830860000.0,35869300000.0,366484800.0
2008-02-01,3.5758339067998,82.3408,944.005,1315172200000000.0,5.28,111.68,3.0,34625210000.0,34830550000.0,
2008-03-01,3.9386037385108,83.49737,981.7348,1316505081000000.0,5.36,105.6,3.0,34690830000.0,36470890000.0,
2008-04-01,4.11645940767222,83.73038,986.8636,1350862300000000.0,5.17,104.58,3.1,37509100000.0,37373130000.0,367818800.0
2008-05-01,4.87435119995888,82.4472,1034.1333,1362825597000000.0,5.5,100.57,3.2,38177770000.0,38927910000.0,
2008-06-01,5.54370728197748,81.74283,1031.4857,1368551679000000.0,5.89,101.36,3.1,36761520000.0,38720170000.0,
2008-07-01,5.903959863823689,81.29063,1015.0545,1375993555000000.0,6.03,102.55,3.1,39988730000.0,41948880000.0,370260100.0
2008-08-01,5.613236497545008,81.23318,1046.1143,1394030400000000.0,5.91,101.54,3.3,38846470000.0,41892380000.0,
2008-09-01,5.108384718072591,80.05959,1134.8667,1392431858000000.0,5.99,94.82,3.2,37269970000.0,39874210000.0,
2008-10-01,4.8158065048285,80.74586,1329.1877,1411370421000000.0,5.53,83.12,3.3,36485600000.0,35402000000.0,357768200.0
2008-11-01,4.532822354478888,71.8455,1398.7044,1427905326000000.0,5.73,79.81,3.4,27907590000.0,29246170000.0,
2008-12-01,4.13901214902466,64.11023,1361.5727,1425887495000000.0,4.87,80.22,3.4,26296060000.0,25316650000.0,
2009-01-01,3.74723172941414,65.30297,1354.3975,1445387457000000.0,4.42,81.43,3.3,23611570000.0,25004890000.0,358711700.0
2009-02-01,4.1042484110767115,71.089,1439.5842,1470463524000000.0,5.24,78.65,3.3,27229110000.0,24291500000.0,
2009-03-01,3.8812643606781294,73.78092,1449.6159,1467314945000000.0,4.97,79.09,3.5,27874000000.0,23119010000.0,
2009-04-01,3.58192732392973,76.25259,1332.125,1481967526000000.0,4.9,85.48,3.7,28891330000.0,24320810000.0,363561000.0
2009-05-01,2.73428886438808,76.82077,1254.345,1498549133000000.0,5.05,89.29,3.9,28033070000.0,24034110000.0,
2009-06-01,1.9926720307726,79.76273,1259.2932,1509702238000000.0,5.26,87.84,3.9,30751830000.0,25808640000.0,
2009-07-01,1.61818555355481,81.80667,1259.6739,1506976600000000.0,5.18,87.74,3.8,31716320000.0,27030170000.0,374652000.0
2009-08-01,2.1622799583525,82.31313,1238.9952,1526511905000000.0,5.44,88.88,3.9,30386450000.0,28396350000.0,
2009-09-01,2.16031836270608,85.8754,1211.8643,1541191224000000.0,5.38,89.59,3.6,34029280000.0,29986580000.0,
2009-10-01,1.9818881813119,84.3358,1173.7405,1554701381000000.0,5.45,91.46,3.6,33132930000.0,30365420000.0,377396300.0
2009-11-01,2.43884673748104,85.34447,1162.8368,1564351189000000.0,5.39,91.83,3.7,33275160000.0,29451790000.0,
2009-12-01,2.8006069802731495,86.37974,1163.3109,1566849999000000.0,5.31,92.31,3.6,34955090000.0,31357790000.0,
2010-01-01,3.5184960582171,87.94807,1138.1947,1589487899000000.0,5.35,95.44,4.7,33904200000.000004,32180770000.000004,386238500.0
2010-02-01,2.98392437834908,88.59924,1155.6553,1596976382000000.0,5.3,94.46,4.0,35833070000.0,33364670000.0,
